_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,possible,selectedtags_desc,all_runs_events,all_runs_total_events,best_runs_events,best_runs_total_events,doc_id,gold_total_events,hiddeninput_gold,lowercase_sentence,notpossible_gold,possible_gold,selectedtags_desc_gold,sentence,sentence_id,tokens
2020540357,11/22/2018 18:24:44,4272871870,11/22/2018 18:24:27,False,clixsense,1,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,578dad08e88593a59c8d05a977649a12,,,Simple sentence.,"[""pay__13__16"",""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/22/2018 18:57:35,4272985347,11/22/2018 18:57:19,False,clixsense,1,a87d4e3441b57d5992d9c53d4bf63829,GBR,,,f5b3ce8a4375e1c2afb7ba7eab91103e,,,no comments,"[""pay__13__16"",""search__49__55"",""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/22/2018 19:51:19,4273142002,11/22/2018 19:50:13,False,clixsense,1,1ffcb4b845f71b6e949a4786ea4e376f,CAN,QC,Montréal,cc12e9dbda3f1bcd16a62f6dd81615b7,,,"technically, restitution is only an occurrence if it ends up happening. the other words are not occurrences.","[""pay__13__16"",""search__49__55"",""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/22/2018 20:29:15,4273233620,11/22/2018 20:26:06,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,1e8253b2d8367620dd9d7ef00c2569c4,,,There are no more relevant words in the boxes.,"[""pay__13__16"",""search__49__55"",""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 00:00:05,4273742804,11/22/2018 23:59:52,False,clixsense,1,623fdeab4ddd1aa6449bfd3e99c650df,GBR,,,7f4b5e7b5cd1d4057e8e34d8d702d4a3,,,"no other word describe things That Happened, Are Happening, Or Will Happen","[""pay__13__16"",""search__49__55"",""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 00:37:15,4273829140,11/23/2018 00:36:07,False,elite,1,cb5eacefa178c476ce0c45f11a40da4d,USA,DC,Washington,011de356465b3dc521d7c2fe16df9ba4,,,There is only one verb in the sentence indicating anything that is happening,"[""pay__13__16""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 01:26:51,4273980573,11/23/2018 01:23:45,False,instagc,1,8d2c1b1e71575f97daec7742b3dc915a,USA,,,a89772320db250dec70c97f32072ee52,,,Restitution is something that will happen,"[""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 03:56:14,4274419381,11/23/2018 03:55:52,False,instagc,1,c788783f1060ff8fef9ec5bdfcc9d55b,USA,MO,Troy,f0f6fa11fc5bfa3859863e0585943f2d,,,The other thing is an item,"[""pay__13__16"",""search__49__55""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 04:21:13,4274482870,11/23/2018 04:20:57,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Tacoma,9fc13b23643e7f0a509ffcff1b50216d,,,The other selections are not applicable.,"[""pay__13__16"",""search__49__55""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 04:46:34,4274546359,11/23/2018 04:46:26,False,elite,1,52ac4409b9b342d4591e4a7513ca1cf7,USA,FL,Delray Beach,ad39ec5e4e2f41edd995540a7db3be41,,,There are no other valid actions or events mentioned in the text.,"[""pay__13__16"",""search__49__55"",""restitution__17__28""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 10:02:39,4275074269,11/23/2018 10:02:27,False,prodege,1,e0308c455050640c285126402dc9f391,GBR,L9,Sheffield,83d14be9f4c6f53f5416eb2a26e56b2b,,,Was unable to continue with task without entering text here even though I had ticked several words that would/will/are happen[ing],"[""pay__13__16"",""search__49__55""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 12:44:31,4275413672,11/23/2018 12:44:05,False,clixsense,1,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,Action words chosen,"[""pay__13__16"",""search__49__55""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 16:02:19,4275874259,11/23/2018 16:00:28,False,prodege,1,8c25df2c922aa970877f0c85094a1054,USA,TX,Waco,d92732d06937e304c8c578a4f10ea4f6,,,Restitution is not a thing that's happening,"[""pay__13__16"",""search__49__55""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 18:00:00,4276139705,11/23/2018 17:57:26,False,crowdguru,1,6fc129a511d51e6614ce5bf0de804e92,USA,,,5378a5c88b67068152b55d32c54f8ccd,,,"RESTITUTIONS ARE NOT HAPPENING, THEY ARE THE RESULT OF A PREVIOUS ACTION","[""pay__13__16"",""search__49__55""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540357,11/23/2018 18:44:10,4276235715,11/23/2018 18:43:47,False,neodev,1,df62d9efae6710496457cddd07bd6d98,USA,IL,Round Lake,cf883aaab3d280c04982113e473a28b3,,,only one,"[""pay__13__16""]",pay__13__16###search__49__55###restitution__17__28,3,pay__13__16###search__49__55,2,CNN_20130322_1003,2,,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,,,,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,29
2020540358,11/22/2018 16:09:21,4272455374,11/22/2018 16:08:21,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,no other words need to be highlighted,"[""told__11__15"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 16:23:59,4272492978,11/22/2018 16:23:30,False,prodege,1,6bf9daffaf6238ab026dd2dababe3a5e,CAN,ON,Windsor,2205a4d1d66507ef73c71ac658a9e424,,,these actions happened,"[""told__11__15"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 16:45:04,4272563599,11/22/2018 16:44:22,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,there are no other actions or verbs,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 17:43:06,4272733043,11/22/2018 17:42:57,False,prodege,1,d4ea94442353cb59b9cd510e3faf67e2,CAN,NS,Inverness,b46e4a4b1f960221fbb897366f106341,,,I don;'t know for sure,"[""told__11__15"",""devised__54__61""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 17:46:38,4272746393,11/22/2018 17:46:16,False,neodev,1,fc9c9fa63b30fe0a549876f890baee33,GBR,B7,Bristol,993cbb81931f1e5d568aa2062cc62b7b,,,all are actions,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 18:25:01,4272872738,11/22/2018 18:24:46,False,clixsense,1,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,578dad08e88593a59c8d05a977649a12,,,Words are not available to click on.,"[""devised__54__61""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 18:58:33,4272988210,11/22/2018 18:57:38,False,clixsense,1,a87d4e3441b57d5992d9c53d4bf63829,GBR,,,f5b3ce8a4375e1c2afb7ba7eab91103e,,,no comments,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 19:51:36,4273142710,11/22/2018 19:51:20,False,clixsense,1,1ffcb4b845f71b6e949a4786ea4e376f,CAN,QC,Montréal,cc12e9dbda3f1bcd16a62f6dd81615b7,,,the other words are not occurrences.,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/22/2018 20:29:30,4273234223,11/22/2018 20:29:16,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,1e8253b2d8367620dd9d7ef00c2569c4,,,There are no more relevant words in the boxes.,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 00:00:24,4273743307,11/23/2018 00:00:06,False,clixsense,1,623fdeab4ddd1aa6449bfd3e99c650df,GBR,,,7f4b5e7b5cd1d4057e8e34d8d702d4a3,,,"no other word describe things That Happened, Are Happening, Or Will Happen","[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 00:39:23,4273834176,11/23/2018 00:37:16,False,elite,1,cb5eacefa178c476ce0c45f11a40da4d,USA,DC,Washington,011de356465b3dc521d7c2fe16df9ba4,,,All the selected phrases have been chosen,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 01:30:58,4273996355,11/23/2018 01:26:54,False,instagc,1,8d2c1b1e71575f97daec7742b3dc915a,USA,,,a89772320db250dec70c97f32072ee52,,,Fired is something that happening,"[""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 03:56:41,4274420070,11/23/2018 03:56:16,False,instagc,1,c788783f1060ff8fef9ec5bdfcc9d55b,USA,MO,Troy,f0f6fa11fc5bfa3859863e0585943f2d,,,These are all verbs for things that have occured,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 04:21:30,4274483450,11/23/2018 04:21:14,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Tacoma,9fc13b23643e7f0a509ffcff1b50216d,,,Na,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 04:46:48,4274546821,11/23/2018 04:46:36,False,elite,1,52ac4409b9b342d4591e4a7513ca1cf7,USA,FL,Delray Beach,ad39ec5e4e2f41edd995540a7db3be41,,,There are no other valid actions or events mentioned in the text.,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 10:02:52,4275074598,11/23/2018 10:02:40,False,prodege,1,e0308c455050640c285126402dc9f391,GBR,L9,Sheffield,83d14be9f4c6f53f5416eb2a26e56b2b,,,Was unable to continue with task without entering text here even though I had ticked several words that would/will/are happen[ing],"[""told__11__15"",""thought__34__41"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 12:45:10,4275414876,11/23/2018 12:44:33,False,clixsense,1,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,Action words selected,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 16:03:21,4275876255,11/23/2018 16:02:21,False,prodege,1,8c25df2c922aa970877f0c85094a1054,USA,TX,Waco,d92732d06937e304c8c578a4f10ea4f6,,,"Devised is just what v she thought happened, we don't know if it's true","[""told__11__15"",""thought__34__41"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 18:01:26,4276142556,11/23/2018 18:00:02,False,crowdguru,1,6fc129a511d51e6614ce5bf0de804e92,USA,,,5378a5c88b67068152b55d32c54f8ccd,,,ASK A  SCHOOL TEACHER WHY NOT,"[""told__11__15"",""thought__34__41"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540358,11/23/2018 18:44:37,4276236674,11/23/2018 18:44:11,False,neodev,1,df62d9efae6710496457cddd07bd6d98,USA,IL,Round Lake,cf883aaab3d280c04982113e473a28b3,,,these are all of them,"[""told__11__15"",""devised__54__61"",""fired__84__89""]",told__11__15###thought__34__41###devised__54__61###fired__84__89,4,told__11__15###thought__34__41###devised__54__61###fired__84__89,4,CNN_20130322_1003,4,,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,,,,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,23
2020540359,11/22/2018 16:07:15,4272449251,11/22/2018 16:06:42,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,no other words are applicable,"[""said__30__34"",""uncovered__79__88""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 16:23:04,4272490603,11/22/2018 16:22:50,False,prodege,1,6bf9daffaf6238ab026dd2dababe3a5e,CAN,ON,Windsor,2205a4d1d66507ef73c71ac658a9e424,,,these words fit the description,"[""unaware__48__55"",""ruse__63__67"",""uncovered__79__88""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 16:42:58,4272555064,11/22/2018 16:42:15,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,no other actions,"[""said__30__34"",""ruse__63__67"",""uncovered__79__88"",""correspondence__100__114""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 17:42:39,4272732151,11/22/2018 17:42:29,False,prodege,1,d4ea94442353cb59b9cd510e3faf67e2,CAN,NS,Inverness,b46e4a4b1f960221fbb897366f106341,,,I don;'t know for sure,"[""said__30__34"",""uncovered__79__88""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 17:45:23,4272741845,11/22/2018 17:45:01,False,neodev,1,fc9c9fa63b30fe0a549876f890baee33,GBR,B7,Bristol,993cbb81931f1e5d568aa2062cc62b7b,,,all are covered!,"[""said__30__34"",""unaware__48__55"",""ruse__63__67"",""uncovered__79__88"",""correspondence__100__114""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 18:24:06,4272869570,11/22/2018 18:23:39,False,clixsense,1,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,578dad08e88593a59c8d05a977649a12,,,Simple sentence.,"[""uncovered__79__88"",""correspondence__100__114""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 18:57:00,4272983784,11/22/2018 18:56:30,False,clixsense,1,a87d4e3441b57d5992d9c53d4bf63829,GBR,,,f5b3ce8a4375e1c2afb7ba7eab91103e,,,no comments,"[""said__30__34"",""unaware__48__55"",""ruse__63__67"",""uncovered__79__88"",""correspondence__100__114""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 19:49:33,4273136902,11/22/2018 19:49:00,False,clixsense,1,1ffcb4b845f71b6e949a4786ea4e376f,CAN,QC,Montréal,cc12e9dbda3f1bcd16a62f6dd81615b7,,,the other words are unrelated to happenings,"[""said__30__34"",""unaware__48__55"",""ruse__63__67"",""uncovered__79__88"",""correspondence__100__114""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
2020540359,11/22/2018 20:25:41,4273223890,11/22/2018 20:25:08,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,1e8253b2d8367620dd9d7ef00c2569c4,,,There are no more relevant words in the boxes.,"[""said__30__34"",""ruse__63__67"",""uncovered__79__88"",""correspondence__100__114""]",said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,said__30__34###unaware__48__55###ruse__63__67###uncovered__79__88###correspondence__100__114,5,CNN_20130322_1003,5,,"her attorney , lenard leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence 0",,,,"Her attorney , Lenard Leeds , said she had been unaware of the ruse before she uncovered the e-mail correspondence .",9,21
