duration,input.all_runs_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
46.8,search__31__37###said__95__99###learned__114__121###pulled__180__186###speeding__196__204###involving__38__47,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding 0","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'learned__114__121': 18, 'pulled__180__186': 16, 'speeding__196__204': 16, 'search__31__37': 15, 'said__95__99': 13, 'involving__38__47': 3})",81,6,20,0.7775476368952119,"Counter({'learned__114__121': 0.9341500999242918, 'pulled__180__186': 0.8388304289294704, 'speeding__196__204': 0.8261697890346964, 'search__31__37': 0.7865522808128919, 'said__95__99': 0.7242127235075185, 'involving__38__47': 0.17374031023236364})",0.7355200198263859,"Counter({'learned__114__121': 0.9, 'pulled__180__186': 0.8, 'speeding__196__204': 0.8, 'search__31__37': 0.75, 'said__95__99': 0.65, 'involving__38__47': 0.15})",no_event,0,0.0,0.0,0.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",pulled__32__38,15,0.819355852437829,0.75,1.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",showed__65__71,17,0.9063231558352004,0.85,1.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",discovered__100__110,17,0.8935983050125418,0.85,1.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",appeared__116__124,10,0.5547727084396787,0.5,1.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",fake__169__173,11,0.6063645188176889,0.55,1.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",death__178__183,11,0.5615222553613294,0.55,1.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",detail__128__134,5,0.3069611781985311,0.25,0.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",plan__137__141,10,0.560617736854975,0.5,0.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",e-mails__84__91,1,0.040162683986055665,0.05,0.0
46.1,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'showed__65__71': 17, 'discovered__100__110': 17, 'pulled__32__38': 15, 'death__178__183': 11, 'fake__169__173': 11, 'appeared__116__124': 10, 'plan__137__141': 10, 'detail__128__134': 5, 'e-mails__84__91': 1})",97,9,20,0.6695152169833531,"Counter({'showed__65__71': 0.9063231558352003, 'discovered__100__110': 0.8935983050125418, 'pulled__32__38': 0.819355852437829, 'fake__169__173': 0.6063645188176889, 'death__178__183': 0.5615222553613294, 'plan__137__141': 0.560617736854975, 'appeared__116__124': 0.5547727084396787, 'detail__128__134': 0.3069611781985311, 'e-mails__84__91': 0.04016268398605566})",0.6145417834040566,"Counter({'showed__65__71': 0.85, 'discovered__100__110': 0.85, 'pulled__32__38': 0.75, 'death__178__183': 0.55, 'fake__169__173': 0.55, 'appeared__116__124': 0.5, 'plan__137__141': 0.5, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",no_event,0,0.0,0.0,0.0
35.2,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'wanted__13__19': 17, 'started__102__109': 14, 'said__139__143': 13, 'collect__40__47': 13})",57,4,20,0.717521791695119,"Counter({'wanted__13__19': 0.8811030916022009, 'said__139__143': 0.7195814733899851, 'started__102__109': 0.706451816208452, 'collect__40__47': 0.6692089218182917})",0.6826899956942667,"Counter({'wanted__13__19': 0.85, 'started__102__109': 0.7, 'said__139__143': 0.65, 'collect__40__47': 0.65})",wanted__13__19,17,0.8811030916022009,0.85,1.0
35.2,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'wanted__13__19': 17, 'started__102__109': 14, 'said__139__143': 13, 'collect__40__47': 13})",57,4,20,0.717521791695119,"Counter({'wanted__13__19': 0.8811030916022009, 'said__139__143': 0.7195814733899851, 'started__102__109': 0.706451816208452, 'collect__40__47': 0.6692089218182917})",0.6826899956942667,"Counter({'wanted__13__19': 0.85, 'started__102__109': 0.7, 'said__139__143': 0.65, 'collect__40__47': 0.65})",collect__40__47,13,0.6692089218182917,0.65,1.0
35.2,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'wanted__13__19': 17, 'started__102__109': 14, 'said__139__143': 13, 'collect__40__47': 13})",57,4,20,0.717521791695119,"Counter({'wanted__13__19': 0.8811030916022009, 'said__139__143': 0.7195814733899851, 'started__102__109': 0.706451816208452, 'collect__40__47': 0.6692089218182917})",0.6826899956942667,"Counter({'wanted__13__19': 0.85, 'started__102__109': 0.7, 'said__139__143': 0.65, 'collect__40__47': 0.65})",started__102__109,14,0.706451816208452,0.7,0.0
35.2,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'wanted__13__19': 17, 'started__102__109': 14, 'said__139__143': 13, 'collect__40__47': 13})",57,4,20,0.717521791695119,"Counter({'wanted__13__19': 0.8811030916022009, 'said__139__143': 0.7195814733899851, 'started__102__109': 0.706451816208452, 'collect__40__47': 0.6692089218182917})",0.6826899956942667,"Counter({'wanted__13__19': 0.85, 'started__102__109': 0.7, 'said__139__143': 0.65, 'collect__40__47': 0.65})",said__139__143,13,0.7195814733899851,0.65,0.0
35.2,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'wanted__13__19': 17, 'started__102__109': 14, 'said__139__143': 13, 'collect__40__47': 13})",57,4,20,0.717521791695119,"Counter({'wanted__13__19': 0.8811030916022009, 'said__139__143': 0.7195814733899851, 'started__102__109': 0.706451816208452, 'collect__40__47': 0.6692089218182917})",0.6826899956942667,"Counter({'wanted__13__19': 0.85, 'started__102__109': 0.7, 'said__139__143': 0.65, 'collect__40__47': 0.65})",no_event,0,0.0,0.0,0.0
48.15,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'arrested__13__21': 19, 'filing__94__100': 14, 'charges__50__57': 12, 'conspiracy__79__89': 11})",56,4,20,0.7449794450175621,"Counter({'arrested__13__21': 0.9737047553911621, 'filing__94__100': 0.7664637321995466, 'charges__50__57': 0.6410324635704457, 'conspiracy__79__89': 0.5698108969935874})",0.703930671110123,"Counter({'arrested__13__21': 0.95, 'filing__94__100': 0.7, 'charges__50__57': 0.6, 'conspiracy__79__89': 0.55})",arrested__13__21,19,0.973704755391162,0.95,1.0
48.15,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'arrested__13__21': 19, 'filing__94__100': 14, 'charges__50__57': 12, 'conspiracy__79__89': 11})",56,4,20,0.7449794450175621,"Counter({'arrested__13__21': 0.9737047553911621, 'filing__94__100': 0.7664637321995466, 'charges__50__57': 0.6410324635704457, 'conspiracy__79__89': 0.5698108969935874})",0.703930671110123,"Counter({'arrested__13__21': 0.95, 'filing__94__100': 0.7, 'charges__50__57': 0.6, 'conspiracy__79__89': 0.55})",filing__94__100,14,0.7664637321995466,0.7,0.0
48.15,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'arrested__13__21': 19, 'filing__94__100': 14, 'charges__50__57': 12, 'conspiracy__79__89': 11})",56,4,20,0.7449794450175621,"Counter({'arrested__13__21': 0.9737047553911621, 'filing__94__100': 0.7664637321995466, 'charges__50__57': 0.6410324635704457, 'conspiracy__79__89': 0.5698108969935874})",0.703930671110123,"Counter({'arrested__13__21': 0.95, 'filing__94__100': 0.7, 'charges__50__57': 0.6, 'conspiracy__79__89': 0.55})",conspiracy__79__89,11,0.5698108969935874,0.55,0.0
48.15,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'arrested__13__21': 19, 'filing__94__100': 14, 'charges__50__57': 12, 'conspiracy__79__89': 11})",56,4,20,0.7449794450175621,"Counter({'arrested__13__21': 0.9737047553911621, 'filing__94__100': 0.7664637321995466, 'charges__50__57': 0.6410324635704457, 'conspiracy__79__89': 0.5698108969935874})",0.703930671110123,"Counter({'arrested__13__21': 0.95, 'filing__94__100': 0.7, 'charges__50__57': 0.6, 'conspiracy__79__89': 0.55})",charges__50__57,12,0.6410324635704457,0.6,0.0
48.15,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'arrested__13__21': 19, 'filing__94__100': 14, 'charges__50__57': 12, 'conspiracy__79__89': 11})",56,4,20,0.7449794450175621,"Counter({'arrested__13__21': 0.9737047553911621, 'filing__94__100': 0.7664637321995466, 'charges__50__57': 0.6410324635704457, 'conspiracy__79__89': 0.5698108969935874})",0.703930671110123,"Counter({'arrested__13__21': 0.95, 'filing__94__100': 0.7, 'charges__50__57': 0.6, 'conspiracy__79__89': 0.55})",no_event,0,0.0,0.0,0.0
80.6,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'plead__35__40': 18, 'said__180__184': 16, 'agreed__25__31': 14, 'sentence__91__99': 12, 'charge__66__72': 8, 'said .__180__186': 4})",72,6,20,0.7099031793942611,"Counter({'plead__35__40': 0.92708318179716, 'said__180__184': 0.8223141697221423, 'agreed__25__31': 0.7639826189321188, 'sentence__91__99': 0.6590585100607009, 'charge__66__72': 0.4490580391899504, 'said .__180__186': 0.23074971623610788})",0.6746125047959564,"Counter({'plead__35__40': 0.9, 'said__180__184': 0.8, 'agreed__25__31': 0.7, 'sentence__91__99': 0.6, 'charge__66__72': 0.4, 'said .__180__186': 0.2})",agreed__25__31,14,0.7639826189321188,0.7,1.0
80.6,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'plead__35__40': 18, 'said__180__184': 16, 'agreed__25__31': 14, 'sentence__91__99': 12, 'charge__66__72': 8, 'said .__180__186': 4})",72,6,20,0.7099031793942611,"Counter({'plead__35__40': 0.92708318179716, 'said__180__184': 0.8223141697221423, 'agreed__25__31': 0.7639826189321188, 'sentence__91__99': 0.6590585100607009, 'charge__66__72': 0.4490580391899504, 'said .__180__186': 0.23074971623610788})",0.6746125047959564,"Counter({'plead__35__40': 0.9, 'said__180__184': 0.8, 'agreed__25__31': 0.7, 'sentence__91__99': 0.6, 'charge__66__72': 0.4, 'said .__180__186': 0.2})",plead__35__40,18,0.9270831817971601,0.9,1.0
80.6,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321547_things_nomotivation,"Counter({'plead__35__40': 18, 'said__180__184': 16, 'agreed__25__31': 14, 'sentence__91__99': 12, 'charge__66__72': 8, 'said .__180__186': 4})",72,6,20,0.7099031793942611,"Counter({'plead__35__40': 0.92708318179716, 'said__180__184': 0.8223141697221423, 'agreed__25__31': 0.7639826189321188, 'sentence__91__99': 0.6590585100607009, 'charge__66__72': 0.4490580391899504, 'said .__180__186': 0.23074971623610788})",0.6746125047959564,"Counter({'plead__35__40': 0.9, 'said__180__184': 0.8, 'agreed__25__31': 0.7, 'sentence__91__99': 0.6, 'charge__66__72': 0.4, 'said .__180__186': 0.2})",charge__66__72,8,0.4490580391899504,0.4,1.0
