Doc Id,Sentence Id,Token Id Doc,Token Id Sent,Token,Lowercase Token,Start Offset,End Offset,Is Event,Event Id,Event Class,Tense,Aspect,Polarity,POS,POS Tag Stanford,Lemma Stanford,Lowercase Lemma Stanford,POS Tag,Is Time Expression,Time Expression Id,Time Expression Type,Time Expression Value,Token POS,Lemma POS
bbc_20130322_721,7,171,8,the,the,46,49,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
bbc_20130322_721,7,172,9,Russian,russian,50,57,0,O,O,O,O,O,O,JJ,russian,russian,JJ,0,O,O,O,russian-JJ,russian-JJ
bbc_20130322_721,7,173,10,news,news,58,62,0,O,O,O,O,O,O,NN,news,news,NN,0,O,O,O,news-NN,news-NN
bbc_20130322_721,7,174,11,website,website,63,70,0,O,O,O,O,O,O,NN,website,website,NN,0,O,O,O,website-NN,website-NN
bbc_20130322_721,7,175,12,Vesti,vesti,71,76,0,O,O,O,O,O,O,NNP,Vesti,vesti,NN,0,O,O,O,vesti-NN,vesti-NN
bbc_20130322_721,7,176,13,",",",",77,78,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
bbc_20130322_721,7,177,14,said,said,79,83,1,e18,B-REPORTING,PAST,NONE,POS,VERB,VBD,say,say,VB,0,O,O,O,said-VB,say-VB
bbc_20130322_721,7,178,15,it,it,84,86,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
bbc_20130322_721,7,179,16,was,was,87,90,1,e19,B-STATE,PAST,NONE,POS,OTHER,VBD,be,be,VB,0,O,O,O,was-VB,be-VB
bbc_20130322_721,7,180,17,``,``,91,93,0,O,O,O,O,O,O,``,``,``,``,0,O,O,O,``-``,``-``
bbc_20130322_721,7,181,18,a,a,94,95,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
bbc_20130322_721,7,182,19,complete,complete,96,104,0,O,O,O,O,O,O,JJ,complete,complete,JJ,0,O,O,O,complete-JJ,complete-JJ
bbc_20130322_721,7,183,20,check,check,105,110,0,O,O,O,O,O,O,NN,check,check,NN,0,O,O,O,check-NN,check-NN
bbc_20130322_721,7,184,21,on,on,111,113,0,O,O,O,O,O,O,IN,on,on,IN,0,O,O,O,on-IN,on-IN
bbc_20130322_721,7,185,22,everything,everything,114,124,0,O,O,O,O,O,O,NN,everything,everything,NN,0,O,O,O,everything-NN,everything-NN
bbc_20130322_721,7,186,23,concerned,concerned,125,134,0,O,O,O,O,O,O,VBN,concern,concern,VB,0,O,O,O,concerned-VB,concern-VB
bbc_20130322_721,7,187,24,with,with,135,139,0,O,O,O,O,O,O,IN,with,with,IN,0,O,O,O,with-IN,with-IN
bbc_20130322_721,7,188,25,our,our,140,143,0,O,O,O,O,O,O,PRP$,we,we,PRP,0,O,O,O,our-PRP,we-PRP
bbc_20130322_721,7,189,26,sources,sources,144,151,0,O,O,O,O,O,O,NNS,source,source,NN,0,O,O,O,sources-NN,source-NN
bbc_20130322_721,7,190,27,of,of,152,154,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
bbc_20130322_721,7,191,28,funding,funding,155,162,0,O,O,O,O,O,O,NN,funding,funding,NN,0,O,O,O,funding-NN,funding-NN
bbc_20130322_721,7,192,29,``,``,163,165,0,O,O,O,O,O,O,``,``,``,``,0,O,O,O,``-``,``-``
bbc_20130322_721,7,193,30,0,0,166,167,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
bbc_20130322_721,8,194,1,He,he,0,2,0,O,O,O,O,O,O,PRP,he,he,PRP,0,O,O,O,he-PRP,he-PRP
bbc_20130322_721,8,195,2,insisted,insisted,3,11,1,e21,B-I_ACTION,PAST,NONE,POS,VERB,VBD,insist,insist,VB,0,O,O,O,insisted-VB,insist-VB
bbc_20130322_721,8,196,3,that,that,12,16,0,O,O,O,O,O,O,IN,that,that,IN,0,O,O,O,that-IN,that-IN
bbc_20130322_721,8,197,4,the,the,17,20,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
bbc_20130322_721,8,198,5,NGO,ngo,21,24,0,O,O,O,O,O,O,NNP,NGO,ngo,NN,0,O,O,O,ngo-NN,ngo-NN
bbc_20130322_721,8,199,6,law,law,25,28,0,O,O,O,O,O,O,NN,law,law,NN,0,O,O,O,law-NN,law-NN
bbc_20130322_721,8,200,7,``,``,29,31,0,O,O,O,O,O,O,``,``,``,``,0,O,O,O,``-``,``-``
bbc_20130322_721,8,201,8,will,will,32,36,0,O,O,O,O,O,O,MD,will,will,MD,0,O,O,O,will-MD,will-MD
bbc_20130322_721,8,202,9,not,not,37,40,0,O,O,O,O,O,O,RB,not,not,RB,0,O,O,O,not-RB,not-RB
bbc_20130322_721,8,203,10,change,change,41,47,1,e22,B-OCCURRENCE,FUTURE,NONE,NEG,VERB,VB,change,change,VB,0,O,O,O,change-VB,change-VB
bbc_20130322_721,8,204,11,our,our,48,51,0,O,O,O,O,O,O,PRP$,we,we,PRP,0,O,O,O,our-PRP,we-PRP
bbc_20130322_721,8,205,12,position,position,52,60,0,O,O,O,O,O,O,NN,position,position,NN,0,O,O,O,position-NN,position-NN
bbc_20130322_721,8,206,13,at,at,61,63,0,O,O,O,O,O,O,IN,at,at,IN,0,O,O,O,at-IN,at-IN
bbc_20130322_721,8,207,14,all,all,64,67,0,O,O,O,O,O,O,DT,all,all,DT,0,O,O,O,all-DT,all-DT
bbc_20130322_721,8,208,15,``,``,68,70,0,O,O,O,O,O,O,``,``,``,``,0,O,O,O,``-``,``-``
bbc_20130322_721,8,209,16,0,0,71,72,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
bbc_20130322_721,9,210,1,``,``,0,2,0,O,O,O,O,O,O,``,``,``,``,0,O,O,O,``-``,``-``
bbc_20130322_721,9,211,2,We,we,3,5,0,O,O,O,O,O,O,PRP,we,we,PRP,0,O,O,O,we-PRP,we-PRP
bbc_20130322_721,9,212,3,wo,wo,6,8,0,O,O,O,O,O,O,MD,will,will,MD,0,O,O,O,wo-MD,will-MD
bbc_20130322_721,9,213,4,n't,n't,9,12,0,O,O,O,O,O,O,RB,not,not,RB,0,O,O,O,n't-RB,not-RB
bbc_20130322_721,9,214,5,refuse,refuse,13,19,1,e23,B-OCCURRENCE,FUTURE,NONE,NEG,VERB,VB,refuse,refuse,VB,0,O,O,O,refuse-VB,refuse-VB
bbc_20130322_721,9,215,6,foreign,foreign,20,27,0,O,O,O,O,O,O,JJ,foreign,foreign,JJ,0,O,O,O,foreign-JJ,foreign-JJ
bbc_20130322_721,9,216,7,donations,donations,28,37,0,O,O,O,O,O,O,NNS,donation,donation,NN,0,O,O,O,donations-NN,donation-NN
bbc_20130322_721,9,217,8,",",",",38,39,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
bbc_20130322_721,9,218,9,nor,nor,40,43,0,O,O,O,O,O,O,CC,nor,nor,CC,0,O,O,O,nor-CC,nor-CC
bbc_20130322_721,9,219,10,will,will,44,48,0,O,O,O,O,O,O,MD,will,will,MD,0,O,O,O,will-MD,will-MD
bbc_20130322_721,9,220,11,we,we,49,51,0,O,O,O,O,O,O,PRP,we,we,PRP,0,O,O,O,we-PRP,we-PRP
bbc_20130322_721,9,221,12,register,register,52,60,1,e24,B-OCCURRENCE,FUTURE,NONE,NEG,VERB,VB,register,register,VB,0,O,O,O,register-VB,register-VB
bbc_20130322_721,9,222,13,as,as,61,63,0,O,O,O,O,O,O,IN,as,as,IN,0,O,O,O,as-IN,as-IN
bbc_20130322_721,9,223,14,a,a,64,65,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
bbc_20130322_721,9,224,15,`,`,66,67,0,O,O,O,O,O,O,``,`,`,``,0,O,O,O,`-``,`-``
bbc_20130322_721,9,225,16,foreign,foreign,68,75,0,O,O,O,O,O,O,JJ,foreign,foreign,JJ,0,O,O,O,foreign-JJ,foreign-JJ
bbc_20130322_721,9,226,17,agent,agent,76,81,0,O,O,O,O,O,O,NN,agent,agent,NN,0,O,O,O,agent-NN,agent-NN
bbc_20130322_721,9,227,18,`,`,82,83,0,O,O,O,O,O,O,`,`,`,`,0,O,O,O,`-`,`-`
bbc_20130322_721,9,228,19,",",",",84,85,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
bbc_20130322_721,9,229,20,``,``,86,88,0,O,O,O,O,O,O,``,``,``,``,0,O,O,O,``-``,``-``
bbc_20130322_721,9,230,21,he,he,89,91,0,O,O,O,O,O,O,PRP,he,he,PRP,0,O,O,O,he-PRP,he-PRP
bbc_20130322_721,9,231,22,said,said,92,96,1,e25,B-REPORTING,PAST,NONE,POS,VERB,VBD,say,say,VB,0,O,O,O,said-VB,say-VB
bbc_20130322_721,9,232,23,0,0,97,98,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,0,1,1,Barack,barack,0,6,0,O,O,O,O,O,O,NNP,Barack,barack,NN,0,O,O,O,barack-NN,barack-NN
CNN_20130321_821,0,2,2,Obama,obama,7,12,0,O,O,O,O,O,O,NNP,Obama,obama,NN,0,O,O,O,obama-NN,obama-NN
CNN_20130321_821,0,3,3,would,would,13,18,0,O,O,O,O,O,O,MD,would,would,MD,0,O,O,O,would-MD,would-MD
CNN_20130321_821,0,4,4,make,make,19,23,1,e1,B-OCCURRENCE,FUTURE,NONE,POS,VERB,VB,make,make,VB,0,O,O,O,make-VB,make-VB
CNN_20130321_821,0,5,5,a,a,24,25,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130321_821,0,6,6,great,great,26,31,0,O,O,O,O,O,O,JJ,great,great,JJ,0,O,O,O,great-JJ,great-JJ
CNN_20130321_821,0,7,7,stand-up,stand-up,32,40,0,O,O,O,O,O,O,JJ,stand-up,stand-up,JJ,0,O,O,O,stand-up-JJ,stand-up-JJ
CNN_20130321_821,0,8,8,comic,comic,41,46,0,O,O,O,O,O,O,JJ,comic,comic,JJ,0,O,O,O,comic-JJ,comic-JJ
CNN_20130321_821,0,9,9,",",",",47,48,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130321_821,0,10,10,not,not,49,52,0,O,O,O,O,O,O,RB,not,not,RB,0,O,O,O,not-RB,not-RB
CNN_20130321_821,0,11,11,because,because,53,60,0,O,O,O,O,O,O,IN,because,because,IN,0,O,O,O,because-IN,because-IN
CNN_20130321_821,0,12,12,he,he,61,63,0,O,O,O,O,O,O,PRP,he,he,PRP,0,O,O,O,he-PRP,he-PRP
CNN_20130321_821,0,13,13,`s,`s,64,66,0,O,O,O,O,O,O,VBZ,be,be,VB,0,O,O,O,`s-VB,be-VB
CNN_20130321_821,0,14,14,the,the,67,70,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130321_821,0,15,15,funniest,funniest,71,79,0,O,O,O,O,O,O,JJS,funniest,funniest,JJ,0,O,O,O,funniest-JJ,funniest-JJ
CNN_20130321_821,0,16,16,president,president,80,89,0,O,O,O,O,O,O,NN,president,president,NN,0,O,O,O,president-NN,president-NN
CNN_20130321_821,0,17,17,ever,ever,90,94,0,O,O,O,O,O,O,RB,ever,ever,RB,0,O,O,O,ever-RB,ever-RB
CNN_20130321_821,0,18,18,but,but,95,98,0,O,O,O,O,O,O,CC,but,but,CC,0,O,O,O,but-CC,but-CC
CNN_20130321_821,0,19,19,because,because,99,106,0,O,O,O,O,O,O,IN,because,because,IN,0,O,O,O,because-IN,because-IN
CNN_20130321_821,0,20,20,he,he,107,109,0,O,O,O,O,O,O,PRP,he,he,PRP,0,O,O,O,he-PRP,he-PRP
CNN_20130321_821,0,21,21,uses,uses,110,114,0,O,O,O,O,O,O,VBZ,use,use,VB,0,O,O,O,uses-VB,use-VB
CNN_20130321_821,0,22,22,jokes,jokes,115,120,0,O,O,O,O,O,O,NNS,joke,joke,NN,0,O,O,O,jokes-NN,joke-NN
CNN_20130321_821,0,23,23,the,the,121,124,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130321_821,0,24,24,same,same,125,129,0,O,O,O,O,O,O,JJ,same,same,JJ,0,O,O,O,same-JJ,same-JJ
CNN_20130321_821,0,25,25,way,way,130,133,0,O,O,O,O,O,O,NN,way,way,NN,0,O,O,O,way-NN,way-NN
CNN_20130321_821,0,26,26,many,many,134,138,0,O,O,O,O,O,O,JJ,many,many,JJ,0,O,O,O,many-JJ,many-JJ
CNN_20130321_821,0,27,27,of,of,139,141,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130321_821,0,28,28,us,us,142,144,0,O,O,O,O,O,O,PRP,we,we,PRP,0,O,O,O,us-PRP,we-PRP
CNN_20130321_821,0,29,29,comedians,comedians,145,154,0,O,O,O,O,O,O,NNS,comedian,comedian,NN,0,O,O,O,comedians-NN,comedian-NN
CNN_20130321_821,0,30,30,do,do,155,157,0,O,O,O,O,O,O,VBP,do,do,VB,0,O,O,O,do-VB,do-VB
CNN_20130321_821,0,31,31,:,:,158,159,0,O,O,O,O,O,O,:,:,:,:,0,O,O,O,:-:,:-:
CNN_20130321_821,0,32,32,as,as,160,162,0,O,O,O,O,O,O,IN,as,as,IN,0,O,O,O,as-IN,as-IN
CNN_20130321_821,0,33,33,a,a,163,164,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130321_821,0,34,34,weapon,weapon,165,171,0,O,O,O,O,O,O,NN,weapon,weapon,NN,0,O,O,O,weapon-NN,weapon-NN
CNN_20130321_821,0,35,35,0,0,172,173,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,1,36,1,Traditionally,traditionally,0,13,0,O,O,O,O,O,O,RB,traditionally,traditionally,RB,0,O,O,O,traditionally-RB,traditionally-RB
CNN_20130321_821,1,37,2,",",",",14,15,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130321_821,1,38,3,the,the,16,19,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130321_821,1,39,4,-LRB-,-lrb-,20,25,0,O,O,O,O,O,O,-LRB-,-lrb-,-lrb-,-LRB-,0,O,O,O,-lrb---LRB-,-lrb---LRB-
CNN_20130321_821,1,40,5,intentionally,intentionally,26,39,0,O,O,O,O,O,O,RB,intentionally,intentionally,RB,0,O,O,O,intentionally-RB,intentionally-RB
CNN_20130321_821,1,41,6,-RRB-,-rrb-,40,45,0,O,O,O,O,O,O,-RRB-,-rrb-,-rrb-,-RRB-,0,O,O,O,-rrb---RRB-,-rrb---RRB-
CNN_20130321_821,1,42,7,funny,funny,46,51,0,O,O,O,O,O,O,JJ,funny,funny,JJ,0,O,O,O,funny-JJ,funny-JJ
CNN_20130321_821,1,43,8,lines,lines,52,57,0,O,O,O,O,O,O,NNS,line,line,NN,0,O,O,O,lines-NN,line-NN
CNN_20130321_821,1,44,9,by,by,58,60,0,O,O,O,O,O,O,IN,by,by,IN,0,O,O,O,by-IN,by-IN
CNN_20130321_821,1,45,10,our,our,61,64,0,O,O,O,O,O,O,PRP$,we,we,PRP,0,O,O,O,our-PRP,we-PRP
CNN_20130321_821,1,46,11,presidents,presidents,65,75,0,O,O,O,O,O,O,NNS,president,president,NN,0,O,O,O,presidents-NN,president-NN
CNN_20130321_821,1,47,12,have,have,76,80,0,O,O,O,O,O,O,VBP,have,have,VB,0,O,O,O,have-VB,have-VB
CNN_20130321_821,1,48,13,had,had,81,84,1,e4,B-STATE,PRESENT,PERFECTIVE,POS,OTHER,VBN,have,have,VB,0,O,O,O,had-VB,have-VB
CNN_20130321_821,1,49,14,one,one,85,88,0,O,O,O,O,O,O,CD,one,one,CD,0,O,O,O,one-CD,one-CD
CNN_20130321_821,1,50,15,thing,thing,89,94,0,O,O,O,O,O,O,NN,thing,thing,NN,0,O,O,O,thing-NN,thing-NN
CNN_20130321_821,1,51,16,in,in,95,97,0,O,O,O,O,O,O,IN,in,in,IN,0,O,O,O,in-IN,in-IN
CNN_20130321_821,1,52,17,common,common,98,104,0,O,O,O,O,O,O,JJ,common,common,JJ,0,O,O,O,common-JJ,common-JJ
CNN_20130321_821,1,53,18,:,:,105,106,0,O,O,O,O,O,O,:,:,:,:,0,O,O,O,:-:,:-:
CNN_20130321_821,1,54,19,They,they,107,111,0,O,O,O,O,O,O,PRP,they,they,PRP,0,O,O,O,they-PRP,they-PRP
CNN_20130321_821,1,55,20,were,were,112,116,0,O,O,O,O,O,O,VBD,be,be,VB,0,O,O,O,were-VB,be-VB
CNN_20130321_821,1,56,21,self-deprecating,self-deprecating,117,133,0,O,O,O,O,O,O,JJ,self-deprecating,self-deprecating,JJ,0,O,O,O,self-deprecating-JJ,self-deprecating-JJ
CNN_20130321_821,1,57,22,0,0,134,135,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,2,58,1,Sure,sure,0,4,0,O,O,O,O,O,O,JJ,sure,sure,JJ,0,O,O,O,sure-JJ,sure-JJ
CNN_20130321_821,2,59,2,",",",",5,6,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130321_821,2,60,3,some,some,7,11,0,O,O,O,O,O,O,DT,some,some,DT,0,O,O,O,some-DT,some-DT
CNN_20130321_821,2,61,4,presidents,presidents,12,22,0,O,O,O,O,O,O,NNS,president,president,NN,0,O,O,O,presidents-NN,president-NN
CNN_20130321_821,2,62,5,have,have,23,27,0,O,O,O,O,O,O,VBP,have,have,VB,0,O,O,O,have-VB,have-VB
CNN_20130321_821,2,63,6,used,used,28,32,1,e5,B-OCCURRENCE,PRESENT,PERFECTIVE,POS,VERB,VBN,use,use,VB,0,O,O,O,used-VB,use-VB
CNN_20130321_821,2,64,7,jokes,jokes,33,38,0,O,O,O,O,O,O,NNS,joke,joke,NN,0,O,O,O,jokes-NN,joke-NN
CNN_20130321_821,2,65,8,to,to,39,41,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130321_821,2,66,9,take,take,42,46,0,O,O,O,O,O,O,VB,take,take,VB,0,O,O,O,take-VB,take-VB
CNN_20130321_821,2,67,10,jabs,jabs,47,51,0,O,O,O,O,O,O,NNS,jab,jab,NN,0,O,O,O,jabs-NN,jab-NN
CNN_20130321_821,2,68,11,at,at,52,54,0,O,O,O,O,O,O,IN,at,at,IN,0,O,O,O,at-IN,at-IN
CNN_20130321_821,2,69,12,their,their,55,60,0,O,O,O,O,O,O,PRP$,they,they,PRP,0,O,O,O,their-PRP,they-PRP
CNN_20130321_821,2,70,13,opponents,opponents,61,70,0,O,O,O,O,O,O,NNS,opponent,opponent,NN,0,O,O,O,opponents-NN,opponent-NN
CNN_20130321_821,2,71,14,",",",",71,72,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130321_821,2,72,15,but,but,73,76,0,O,O,O,O,O,O,CC,but,but,CC,0,O,O,O,but-CC,but-CC
CNN_20130321_821,2,73,16,not,not,77,80,0,O,O,O,O,O,O,RB,not,not,RB,0,O,O,O,not-RB,not-RB
CNN_20130321_821,2,74,17,to,to,81,83,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130321_821,2,75,18,the,the,84,87,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130321_821,2,76,19,extent,extent,88,94,0,O,O,O,O,O,O,NN,extent,extent,NN,0,O,O,O,extent-NN,extent-NN
CNN_20130321_821,2,77,20,of,of,95,97,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130321_821,2,78,21,Obama,obama,98,103,0,O,O,O,O,O,O,NNP,Obama,obama,NN,0,O,O,O,obama-NN,obama-NN
CNN_20130321_821,2,79,22,0,0,104,105,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,3,80,1,During,during,0,6,0,O,O,O,O,O,O,IN,during,during,IN,0,O,O,O,during-IN,during-IN
CNN_20130321_821,3,81,2,his,his,7,10,0,O,O,O,O,O,O,PRP$,he,he,PRP,0,O,O,O,his-PRP,he-PRP
CNN_20130321_821,3,82,3,tenure,tenure,11,17,0,O,O,O,O,O,O,NN,tenure,tenure,NN,1,t1,B-DURATION,P5Y,tenure-NN,tenure-NN
CNN_20130321_821,3,83,4,",",",",18,19,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130321_821,3,84,5,he,he,20,22,0,O,O,O,O,O,O,PRP,he,he,PRP,0,O,O,O,he-PRP,he-PRP
CNN_20130321_821,3,85,6,has,has,23,26,0,O,O,O,O,O,O,VBZ,have,have,VB,0,O,O,O,has-VB,have-VB
CNN_20130321_821,3,86,7,increasingly,increasingly,27,39,0,O,O,O,O,O,O,RB,increasingly,increasingly,RB,0,O,O,O,increasingly-RB,increasingly-RB
CNN_20130321_821,3,87,8,unleashed,unleashed,40,49,1,e8,B-OCCURRENCE,PAST,NONE,POS,VERB,VBN,unleash,unleash,VB,0,O,O,O,unleashed-VB,unleash-VB
CNN_20130321_821,3,88,9,biting,biting,50,56,0,O,O,O,O,O,O,VBG,bite,bite,VB,0,O,O,O,biting-VB,bite-VB
CNN_20130321_821,3,89,10,comedic,comedic,57,64,0,O,O,O,O,O,O,JJ,comedic,comedic,JJ,0,O,O,O,comedic-JJ,comedic-JJ
CNN_20130321_821,3,90,11,barbs,barbs,65,70,0,O,O,O,O,O,O,NNS,barb,barb,NN,0,O,O,O,barbs-NN,barb-NN
CNN_20130321_821,3,91,12,against,against,71,78,0,O,O,O,O,O,O,IN,against,against,IN,0,O,O,O,against-IN,against-IN
CNN_20130321_821,3,92,13,his,his,79,82,0,O,O,O,O,O,O,PRP$,he,he,PRP,0,O,O,O,his-PRP,he-PRP
CNN_20130321_821,3,93,14,critics,critics,83,90,0,O,O,O,O,O,O,NNS,critic,critic,NN,0,O,O,O,critics-NN,critic-NN
CNN_20130321_821,3,94,15,and,and,91,94,0,O,O,O,O,O,O,CC,and,and,CC,0,O,O,O,and-CC,and-CC
CNN_20130321_821,3,95,16,political,political,95,104,0,O,O,O,O,O,O,JJ,political,political,JJ,0,O,O,O,political-JJ,political-JJ
CNN_20130321_821,3,96,17,adversaries,adversaries,105,116,0,O,O,O,O,O,O,NNS,adversary,adversary,NN,0,O,O,O,adversaries-NN,adversary-NN
CNN_20130321_821,3,97,18,0,0,117,118,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,4,98,1,These,these,0,5,0,O,O,O,O,O,O,DT,these,these,DT,0,O,O,O,these-DT,these-DT
CNN_20130321_821,4,99,2,jokes,jokes,6,11,0,O,O,O,O,O,O,NNS,joke,joke,NN,0,O,O,O,jokes-NN,joke-NN
CNN_20130321_821,4,100,3,are,are,12,15,0,O,O,O,O,O,O,VBP,be,be,VB,0,O,O,O,are-VB,be-VB
CNN_20130321_821,4,101,4,intended,intended,16,24,1,e1000,B-I_ACTION,PRESENT,NONE,POS,VERB,VBN,intend,intend,VB,0,O,O,O,intended-VB,intend-VB
CNN_20130321_821,4,102,5,to,to,25,27,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130321_821,4,103,6,do,do,28,30,0,O,O,O,O,O,O,VB,do,do,VB,0,O,O,O,do-VB,do-VB
CNN_20130321_821,4,104,7,more,more,31,35,0,O,O,O,O,O,O,JJR,more,more,JJ,0,O,O,O,more-JJ,more-JJ
CNN_20130321_821,4,105,8,than,than,36,40,0,O,O,O,O,O,O,IN,than,than,IN,0,O,O,O,than-IN,than-IN
CNN_20130321_821,4,106,9,simply,simply,41,47,0,O,O,O,O,O,O,RB,simply,simply,RB,0,O,O,O,simply-RB,simply-RB
CNN_20130321_821,4,107,10,entertain,entertain,48,57,0,O,O,O,O,O,O,VB,entertain,entertain,VB,0,O,O,O,entertain-VB,entertain-VB
CNN_20130321_821,4,108,11,you,you,58,61,0,O,O,O,O,O,O,PRP,you,you,PRP,0,O,O,O,you-PRP,you-PRP
CNN_20130321_821,4,109,12,0,0,62,63,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,5,110,1,They,they,0,4,0,O,O,O,O,O,O,PRP,they,they,PRP,0,O,O,O,they-PRP,they-PRP
CNN_20130321_821,5,111,2,have,have,5,9,0,O,O,O,O,O,O,VBP,have,have,VB,0,O,O,O,have-VB,have-VB
CNN_20130321_821,5,112,3,an,an,10,12,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,an-DT,a-DT
CNN_20130321_821,5,113,4,agenda,agenda,13,19,0,O,O,O,O,O,O,NN,agenda,agenda,NN,0,O,O,O,agenda-NN,agenda-NN
CNN_20130321_821,5,114,5,0,0,20,21,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,6,115,1,Obama,obama,0,5,0,O,O,O,O,O,O,NNP,Obama,obama,NN,0,O,O,O,obama-NN,obama-NN
CNN_20130321_821,6,116,2,`s,`s,6,8,0,O,O,O,O,O,O,POS,`s,`s,POS,0,O,O,O,`s-POS,`s-POS
CNN_20130321_821,6,117,3,humor,humor,9,14,0,O,O,O,O,O,O,NN,humor,humor,NN,0,O,O,O,humor-NN,humor-NN
CNN_20130321_821,6,118,4,is,is,15,17,0,O,O,O,O,O,O,VBZ,be,be,VB,0,O,O,O,is-VB,be-VB
CNN_20130321_821,6,119,5,often,often,18,23,0,O,O,O,O,O,O,RB,often,often,RB,0,O,O,O,often-RB,often-RB
CNN_20130321_821,6,120,6,delivered,delivered,24,33,0,O,O,O,O,O,O,VBN,deliver,deliver,VB,0,O,O,O,delivered-VB,deliver-VB
CNN_20130321_821,6,121,7,the,the,34,37,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130321_821,6,122,8,way,way,38,41,0,O,O,O,O,O,O,NN,way,way,NN,0,O,O,O,way-NN,way-NN
CNN_20130321_821,6,123,9,a,a,42,43,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130321_821,6,124,10,comedian,comedian,44,52,0,O,O,O,O,O,O,NN,comedian,comedian,NN,0,O,O,O,comedian-NN,comedian-NN
CNN_20130321_821,6,125,11,dealing,dealing,53,60,0,O,O,O,O,O,O,VBG,deal,deal,VB,0,O,O,O,dealing-VB,deal-VB
CNN_20130321_821,6,126,12,with,with,61,65,0,O,O,O,O,O,O,IN,with,with,IN,0,O,O,O,with-IN,with-IN
CNN_20130321_821,6,127,13,a,a,66,67,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130321_821,6,128,14,heckler,heckler,68,75,0,O,O,O,O,O,O,NN,heckler,heckler,NN,0,O,O,O,heckler-NN,heckler-NN
CNN_20130321_821,6,129,15,would,would,76,81,0,O,O,O,O,O,O,MD,would,would,MD,0,O,O,O,would-MD,would-MD
CNN_20130321_821,6,130,16,do,do,82,84,0,O,O,O,O,O,O,VB,do,do,VB,0,O,O,O,do-VB,do-VB
CNN_20130321_821,6,131,17,it,it,85,87,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130321_821,6,132,18,0,0,88,89,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130321_821,7,133,1,He,he,0,2,0,O,O,O,O,O,O,PRP,he,he,PRP,0,O,O,O,he-PRP,he-PRP
